Date,Close
2012-06-21,1.2383999824523926
2012-06-22,1.242900013923645
2012-06-25,1.2424999475479126
2012-06-26,1.2446000576019287
2012-06-27,1.2519999742507935
2012-06-28,1.2482999563217163
2012-06-29,1.246899962425232
2012-07-02,1.2388999462127686
2012-07-03,1.2470999956130981
2012-07-04,1.2443000078201294
2012-07-05,1.2447999715805054
2012-07-06,1.253000020980835
2012-07-09,1.261199951171875
2012-07-10,1.2604000568389893
2012-07-11,1.2659000158309937
2012-07-12,1.2661999464035034
2012-07-13,1.2651000022888184
2012-07-16,1.2720999717712402
2012-07-17,1.2736999988555908
2012-07-18,1.273800015449524
2012-07-19,1.2741999626159668
2012-07-20,1.2799999713897705
2012-07-23,1.2869000434875488
2012-07-24,1.2795000076293945
2012-07-25,1.284600019454956
2012-07-26,1.2754000425338745
2012-07-27,1.2769999504089355
2012-07-30,1.277999997138977
2012-07-31,1.2812999486923218
2012-08-01,1.2741999626159668
2012-08-02,1.2695000171661377
2012-08-03,1.2736999988555908
2012-08-06,1.2594000101089478
2012-08-07,1.2580000162124634
2012-08-08,1.260699987411499
2012-08-09,1.2660000324249268
2012-08-10,1.2711999416351318
2012-08-13,1.2760000228881836
2012-08-14,1.2716000080108643
2012-08-15,1.2716000080108643
2012-08-16,1.2755999565124512
2012-08-17,1.2731000185012817
2012-08-20,1.2719000577926636
2012-08-21,1.2716000080108643
2012-08-22,1.2645000219345093
2012-08-23,1.2669999599456787
2012-08-24,1.2620999813079834
2012-08-27,1.2634999752044678
2012-08-28,1.2630000114440918
2012-08-29,1.2585999965667725
2012-08-30,1.2627999782562256
2012-08-31,1.2617000341415405
2012-09-03,1.2615000009536743
2012-09-04,1.2613999843597412
2012-09-05,1.2655999660491943
2012-09-06,1.2618000507354736
2012-09-07,1.2610000371932983
2012-09-10,1.2510000467300415
2012-09-11,1.253000020980835
2012-09-12,1.2502000331878662
2012-09-13,1.2481000423431396
2012-09-14,1.242900013923645
2012-09-17,1.236899971961975
2012-09-18,1.2389999628067017
2012-09-19,1.2450000047683716
2012-09-20,1.2426999807357788
2012-09-21,1.250100016593933
2012-09-24,1.2516000270843506
2012-09-25,1.253499984741211
2012-09-26,1.2549999952316284
2012-09-27,1.2558000087738037
2012-09-28,1.2568000555038452
2012-10-01,1.2589000463485718
2012-10-02,1.2511999607086182
2012-10-03,1.248900055885315
2012-10-04,1.2457000017166138
2012-10-05,1.243299961090088
2012-10-08,1.2395999431610107
2012-10-09,1.2352999448776245
2012-10-10,1.2437000274658203
2012-10-11,1.2444000244140625
2012-10-12,1.2404999732971191
2012-10-15,1.2411999702453613
2012-10-16,1.23989999294281
2012-10-17,1.230299949645996
2012-10-18,1.2302000522613525
2012-10-19,1.2283999919891357
2012-10-22,1.2282999753952026
2012-10-23,1.2254999876022339
2012-10-24,1.2289999723434448
2012-10-25,1.2360999584197998
2012-10-26,1.2454999685287476
2012-10-29,1.2446000576019287
2012-10-30,1.2417000532150269
2012-10-31,1.23989999294281
2012-11-01,1.2441999912261963
2012-11-02,1.24590003490448
2012-11-05,1.248900055885315
2012-11-06,1.2484999895095825
2012-11-07,1.2482999563217163
2012-11-08,1.2523000240325928
2012-11-09,1.253499984741211
2012-11-12,1.2489999532699585
2012-11-13,1.2491999864578247
2012-11-14,1.2487000226974487
2012-11-15,1.24399995803833
2012-11-16,1.2407000064849854
2012-11-19,1.2460999488830566
2012-11-20,1.2443000078201294
2012-11-21,1.2425999641418457
2012-11-22,1.2410999536514282
2012-11-23,1.2376999855041504
2012-11-26,1.2359000444412231
2012-11-27,1.2344000339508057
2012-11-28,1.2380000352859497
2012-11-29,1.2360999584197998
2012-11-30,1.2359999418258667
2012-12-03,1.2325999736785889
2012-12-04,1.2318999767303467
2012-12-05,1.2288000583648682
2012-12-06,1.2309999465942383
2012-12-07,1.2379000186920166
2012-12-10,1.242400050163269
2012-12-11,1.2421000003814697
2012-12-12,1.2384999990463257
2012-12-13,1.2345999479293823
2012-12-14,1.232100009918213
2012-12-17,1.2283999919891357
2012-12-18,1.2309999465942383
2012-12-19,1.2280000448226929
2012-12-20,1.229699969291687
2012-12-21,1.2289999723434448
2012-12-24,1.2252999544143677
2012-12-25,1.2233999967575073
2012-12-26,1.2238999605178833
2012-12-27,1.2187000513076782
2012-12-28,1.2161999940872192
2012-12-31,1.2216999530792236
2013-01-01,1.230299949645996
2013-01-02,1.2309000492095947
2013-01-03,1.2324999570846558
2013-01-04,1.2343000173568726
2013-01-07,1.2293000221252441
2013-01-08,1.2280999422073364
2013-01-09,1.2273000478744507
2013-01-10,1.2266000509262085
2013-01-11,1.2175999879837036
2013-01-14,1.2066999673843384
2013-01-15,1.2015000581741333
2013-01-16,1.2075999975204468
2013-01-17,1.2035000324249268
2013-01-18,1.194599986076355
2013-01-21,1.1902999877929688
2013-01-22,1.1892999410629272
2013-01-23,1.1892000436782837
2013-01-24,1.1892999410629272
2013-01-25,1.1801999807357788
2013-01-28,1.1713000535964966
2013-01-29,1.1670000553131104
2013-01-30,1.167099952697754
2013-01-31,1.1640000343322754
2013-02-01,1.1656999588012695
2013-02-04,1.1503000259399414
2013-02-05,1.1658999919891357
2013-02-06,1.152899980545044
2013-02-07,1.1578999757766724
2013-02-08,1.173200011253357
2013-02-11,1.1816999912261963
2013-02-12,1.1678999662399292
2013-02-13,1.1648999452590942
2013-02-14,1.1549999713897705
2013-02-15,1.159500002861023
2013-02-18,1.1598999500274658
2013-02-19,1.1592999696731567
2013-02-20,1.1514999866485596
2013-02-21,1.1469000577926636
2013-02-22,1.156499981880188
2013-02-25,1.1438000202178955
2013-02-26,1.1601999998092651
2013-02-27,1.1575000286102295
2013-02-28,1.152500033378601
2013-03-01,1.160599946975708
2013-03-04,1.1548000574111938
2013-03-05,1.1605000495910645
2013-03-06,1.1598999500274658
2013-03-07,1.1552000045776367
2013-03-08,1.145900011062622
2013-03-11,1.1476000547409058
2013-03-12,1.1434999704360962
2013-03-13,1.1438000202178955
2013-03-14,1.1513999700546265
2013-03-15,1.159500002861023
2013-03-18,1.1715999841690063
2013-03-19,1.166100025177002
2013-03-20,1.1730999946594238
2013-03-21,1.1663999557495117
2013-03-22,1.176200032234192
2013-03-25,1.1699999570846558
2013-03-26,1.1801999807357788
2013-03-27,1.1785999536514282
2013-03-28,1.184000015258789
2013-03-29,1.1857999563217163
2013-04-01,1.1863000392913818
2013-04-02,1.1845999956130981
2013-04-03,1.1782000064849854
2013-04-04,1.1778000593185425
2013-04-05,1.1775000095367432
2013-04-08,1.180999994277954
2013-04-09,1.1713000535964966
2013-04-10,1.1711000204086304
2013-04-11,1.173799991607666
2013-04-12,1.1734000444412231
2013-04-15,1.1720000505447388
2013-04-16,1.1717000007629395
2013-04-17,1.1650999784469604
2013-04-18,1.1692999601364136
2013-04-19,1.170699954032898
2013-04-22,1.1656999588012695
2013-04-23,1.1712000370025635
2013-04-24,1.1715999841690063
2013-04-25,1.1735999584197998
2013-04-26,1.1865999698638916
2013-04-29,1.1878000497817993
2013-04-30,1.1827000379562378
2013-05-01,1.1796000003814697
2013-05-02,1.180999994277954
2013-05-03,1.1887999773025513
2013-05-06,1.186900019645691
2013-05-07,1.1884000301361084
2013-05-08,1.18340003490448
2013-05-09,1.180799961090088
2013-05-10,1.1848000288009644
2013-05-13,1.1828999519348145
2013-05-14,1.1783000230789185
2013-05-15,1.176800012588501
2013-05-16,1.1826000213623047
2013-05-17,1.1854000091552734
2013-05-20,1.1826000213623047
2013-05-21,1.1837999820709229
2013-05-22,1.17330002784729
2013-05-23,1.1706000566482544
2013-05-24,1.1676000356674194
2013-05-27,1.1693999767303467
2013-05-28,1.1679999828338623
2013-05-29,1.1694999933242798
2013-05-30,1.1684000492095947
2013-05-31,1.1675000190734863
2013-06-03,1.1700999736785889
2013-06-04,1.1720999479293823
2013-06-05,1.1705000400543213
2013-06-06,1.176300048828125
2013-06-07,1.177899956703186
2013-06-10,1.1757999658584595
2013-06-11,1.1744999885559082
2013-06-12,1.1747000217437744
2013-06-13,1.1754000186920166
2013-06-14,1.1751899719238281
2013-06-17,1.1775799989700317
2013-06-18,1.176200032234192
2013-06-19,1.1677000522613525
2013-06-20,1.1647000312805176
2013-06-21,1.1720000505447388
2013-06-24,1.1739100217819214
2013-06-25,1.1761000156402588
2013-06-26,1.1782699823379517
2013-06-27,1.1772500276565552
2013-06-28,1.1702200174331665
2013-07-01,1.1683000326156616
2013-07-02,1.1641000509262085
2013-07-03,1.1672199964523315
2013-07-04,1.1735999584197998
2013-07-05,1.1650999784469604
2013-07-08,1.1592999696731567
2013-07-09,1.1615400314331055
2013-07-10,1.1622999906539917
2013-07-11,1.1519999504089355
2013-07-12,1.1584500074386597
2013-07-15,1.1562000513076782
2013-07-16,1.1561000347137451
2013-07-17,1.1507500410079956
2013-07-18,1.159500002861023
2013-07-19,1.1607099771499634
2013-07-22,1.1614999771118164
2013-07-23,1.1647000312805176
2013-07-24,1.1624300479888916
2013-07-25,1.1605000495910645
2013-07-26,1.1584999561309814
2013-07-29,1.1583000421524048
2013-07-30,1.156499981880188
2013-07-31,1.148800015449524
2013-08-01,1.1406999826431274
2013-08-02,1.1442999839782715
2013-08-05,1.1512000560760498
2013-08-06,1.1579999923706055
2013-08-07,1.1527999639511108
2013-08-08,1.16156005859375
2013-08-09,1.1610000133514404
2013-08-12,1.1628899574279785
2013-08-13,1.162600040435791
2013-08-14,1.1643999814987183
2013-08-15,1.169600009918213
2013-08-16,1.1713999509811401
2013-08-19,1.1720999479293823
2013-08-20,1.17330002784729
2013-08-21,1.1670000553131104
2013-08-22,1.1704000234603882
2013-08-23,1.1674200296401978
2013-08-26,1.163699984550476
2013-08-27,1.1646000146865845
2013-08-28,1.160599946975708
2013-08-29,1.164199948310852
2013-08-30,1.1713000535964966
2013-09-02,1.1746200323104858
2013-09-03,1.1785999536514282
2013-09-04,1.1812100410461426
2013-09-05,1.1833000183105469
2013-09-06,1.1884000301361084
2013-09-09,1.1863800287246704
2013-09-10,1.184000015258789
2013-09-11,1.1855000257492065
2013-09-12,1.1884000301361084
2013-09-13,1.1881999969482422
2013-09-16,1.1928000450134277
2013-09-17,1.192039966583252
2013-09-18,1.190600037574768
2013-09-19,1.1928000450134277
2013-09-20,1.1845799684524536
2013-09-23,1.1831599473953247
2013-09-24,1.1881799697875977
2013-09-25,1.187000036239624
2013-09-26,1.1891000270843506
2013-09-27,1.188889980316162
2013-09-30,1.197849988937378
2013-10-01,1.196560025215149
2013-10-02,1.1971999406814575
2013-10-03,1.1944500207901
2013-10-04,1.1856000423431396
2013-10-07,1.1816400289535522
2013-10-08,1.1851999759674072
2013-10-09,1.184999942779541
2013-10-10,1.1799999475479126
2013-10-11,1.180899977684021
2013-10-14,1.1775599718093872
2013-10-15,1.177899956703186
2013-10-16,1.1820000410079956
2013-10-17,1.1790000200271606
2013-10-18,1.18149995803833
2013-10-21,1.1816999912261963
2013-10-22,1.1797000169754028
2013-10-23,1.1777499914169312
2013-10-24,1.172719955444336
2013-10-25,1.1732200384140015
2013-10-28,1.1713000535964966
2013-10-29,1.170240044593811
2013-10-30,1.1674100160598755
2013-10-31,1.1676000356674194
2013-11-01,1.181399941444397
2013-11-04,1.179800033569336
2013-11-05,1.1815999746322632
2013-11-06,1.1908999681472778
2013-11-07,1.1897000074386597
2013-11-08,1.1994600296020508
2013-11-11,1.1987299919128418
2013-11-12,1.1921000480651855
2013-11-13,1.1821999549865723
2013-11-14,1.189579963684082
2013-11-15,1.1937999725341797
2013-11-18,1.1948699951171875
2013-11-19,1.1929700374603271
2013-11-20,1.1894999742507935
2013-11-21,1.1984000205993652
2013-11-22,1.2009999752044678
2013-11-25,1.19760000705719
2013-11-26,1.1948000192642212
2013-11-27,1.1944400072097778
2013-11-28,1.1994999647140503
2013-11-29,1.2010999917984009
2013-12-02,1.205399990081787
2013-12-03,1.207800030708313
2013-12-04,1.2058000564575195
2013-12-05,1.205199956893921
2013-12-06,1.194700002670288
2013-12-09,1.190999984741211
2013-12-10,1.1951099634170532
2013-12-11,1.1953999996185303
2013-12-12,1.1877000331878662
2013-12-13,1.188099980354309
2013-12-16,1.1862000226974487
2013-12-17,1.184399962425232
2013-12-18,1.1818000078201294
2013-12-19,1.1974999904632568
2013-12-20,1.198099970817566
2013-12-23,1.1936999559402466
2013-12-24,1.1934000253677368
2013-12-25,1.1954799890518188
2013-12-26,1.1960999965667725
2013-12-27,1.1983000040054321
2013-12-30,1.1984000205993652
2013-12-31,1.194200038909912
2014-01-01,1.2045999765396118
2014-01-02,1.2038999795913696
2014-01-03,1.2034000158309937
2014-01-06,1.2067999839782715
2014-01-07,1.2041000127792358
2014-01-08,1.204200029373169
2014-01-09,1.2115999460220337
2014-01-10,1.2108999490737915
2014-01-13,1.2061200141906738
2014-01-14,1.1986500024795532
2014-01-15,1.2022000551223755
2014-01-16,1.2028599977493286
2014-01-17,1.200219988822937
2014-01-20,1.2134000062942505
2014-01-21,1.2121700048446655
2014-01-22,1.2148000001907349
2014-01-23,1.2226099967956543
2014-01-24,1.215000033378601
2014-01-27,1.2045999765396118
2014-01-28,1.211899995803833
2014-01-29,1.2132999897003174
2014-01-30,1.2119799852371216
2014-01-31,1.216599941253662
2014-02-03,1.218500018119812
2014-02-04,1.2058000564575195
2014-02-05,1.2079999446868896
2014-02-06,1.2060999870300293
2014-02-07,1.2004899978637695
2014-02-10,1.204800009727478
2014-02-11,1.202139973640442
2014-02-12,1.2059999704360962
2014-02-13,1.2218999862670898
2014-02-14,1.217460036277771
2014-02-17,1.2232999801635742
2014-02-18,1.2198200225830078
2014-02-19,1.2122999429702759
2014-02-20,1.214400053024292
2014-02-21,1.214050054550171
2014-02-24,1.2106000185012817
2014-02-25,1.2124300003051758
2014-02-26,1.2129000425338745
2014-02-27,1.2179399728775024
2014-02-28,1.2175999879837036
2014-03-03,1.2143000364303589
2014-03-04,1.2131999731063843
2014-03-05,1.2127000093460083
2014-03-06,1.2170000076293945
2014-03-07,1.2074999809265137
2014-03-10,1.205299973487854
2014-03-11,1.1988999843597412
2014-03-12,1.1990200281143188
2014-03-13,1.195199966430664
2014-03-14,1.198799967765808
2014-03-17,1.1962000131607056
2014-03-18,1.194700002670288
2014-03-19,1.191100001335144
2014-03-20,1.1961699724197388
2014-03-21,1.197510004043579
2014-03-24,1.1950500011444092
2014-03-25,1.1919100284576416
2014-03-26,1.1961400508880615
2014-03-27,1.2024099826812744
2014-03-28,1.2082699537277222
2014-03-31,1.2100800275802612
2014-04-01,1.2095500230789185
2014-04-02,1.2053300142288208
2014-04-03,1.2072999477386475
2014-04-04,1.2094000577926636
2014-04-07,1.2096999883651733
2014-04-08,1.208400011062622
2014-04-09,1.213879942893982
2014-04-10,1.2125099897384644
2014-04-11,1.2078299522399902
2014-04-14,1.2079999446868896
2014-04-15,1.2103899717330933
2014-04-16,1.210800051689148
2014-04-17,1.2152999639511108
2014-04-18,1.2151000499725342
2014-04-21,1.214900016784668
2014-04-22,1.2171399593353271
2014-04-23,1.2182999849319458
2014-04-24,1.2144999504089355
2014-04-25,1.215000033378601
2014-04-28,1.2139999866485596
2014-04-29,1.213129997253418
2014-04-30,1.2178000211715698
2014-05-01,1.2166999578475952
2014-05-02,1.217769980430603
2014-05-05,1.216599941253662
2014-05-06,1.2156000137329102
2014-05-07,1.218400001525879
2014-05-08,1.2185100317001343
2014-05-09,1.2231999635696411
2014-05-12,1.225100040435791
2014-05-13,1.2264000177383423
2014-05-14,1.2278000116348267
2014-05-15,1.2222000360488892
2014-05-16,1.2239799499511719
2014-05-19,1.2275999784469604
2014-05-20,1.2260099649429321
2014-05-21,1.2282999753952026
2014-05-22,1.2350000143051147
2014-05-23,1.235200047492981
2014-05-26,1.2351000308990479
2014-05-27,1.2335000038146973
2014-05-28,1.232640027999878
2014-05-29,1.2295000553131104
2014-05-30,1.2290799617767334
2014-06-02,1.2292200326919556
2014-06-03,1.2312999963760376
2014-06-04,1.2288000583648682
2014-06-05,1.2302800416946411
2014-06-06,1.2302000522613525
2014-06-09,1.2310999631881714
2014-06-10,1.2359600067138672
2014-06-11,1.2368799448013306
2014-06-12,1.2401200532913208
2014-06-13,1.2509000301361084
2014-06-16,1.2539000511169434
2014-06-17,1.2503999471664429
2014-06-18,1.2516000270843506
2014-06-19,1.250599980354309
2014-06-20,1.2517000436782837
2014-06-23,1.2520999908447266
2014-06-24,1.2516000270843506
2014-06-25,1.2477099895477295
2014-06-26,1.2459100484848022
2014-06-27,1.2504099607467651
2014-06-30,1.2482999563217163
2014-07-01,1.249400019645691
2014-07-02,1.2532999515533447
2014-07-03,1.256700038909912
2014-07-04,1.260200023651123
2014-07-07,1.262030005455017
2014-07-08,1.2590999603271484
2014-07-09,1.2583400011062622
2014-07-10,1.2574000358581543
2014-07-11,1.2589000463485718
2014-07-14,1.2584500312805176
2014-07-15,1.2542999982833862
2014-07-16,1.263100028038025
2014-07-17,1.266700029373169
2014-07-18,1.2640600204467773
2014-07-21,1.2627999782562256
2014-07-22,1.2620999813079834
2014-07-23,1.2669999599456787
2014-07-24,1.2654999494552612
2014-07-25,1.2616699934005737
2014-07-28,1.2644000053405762
2014-07-29,1.2635999917984009
2014-07-30,1.2634199857711792
2014-07-31,1.2621999979019165
2014-08-01,1.2613999843597412
2014-08-04,1.2530200481414795
2014-08-05,1.2563999891281128
2014-08-06,1.2619999647140503
2014-08-07,1.2592600584030151
2014-08-08,1.2595000267028809
2014-08-11,1.2513999938964844
2014-08-12,1.253999948501587
2014-08-13,1.2570899724960327
2014-08-14,1.2483999729156494
2014-08-15,1.2486000061035156
2014-08-18,1.2484999895095825
2014-08-19,1.2515000104904175
2014-08-20,1.2474000453948975
2014-08-21,1.2517999410629272
2014-08-22,1.2483999729156494
2014-08-25,1.253600001335144
2014-08-26,1.2562400102615356
2014-08-27,1.2562999725341797
2014-08-28,1.2562299966812134
2014-08-29,1.2579400539398193
2014-09-01,1.2635999917984009
2014-09-02,1.2649799585342407
2014-09-03,1.253999948501587
2014-09-04,1.2517000436782837
2014-09-05,1.2596999406814575
2014-09-08,1.2516000270843506
2014-09-09,1.2483999729156494
2014-09-10,1.2457000017166138
2014-09-11,1.2539000511169434
2014-09-12,1.257200002670288
2014-09-15,1.2542400360107422
2014-09-16,1.253999948501587
2014-09-17,1.2551000118255615
2014-09-18,1.2659000158309937
2014-09-19,1.2721999883651733
2014-09-22,1.2706199884414673
2014-09-23,1.2736999988555908
2014-09-24,1.2755000591278076
2014-09-25,1.2771999835968018
2014-09-26,1.2802000045776367
2014-09-29,1.2813999652862549
2014-09-30,1.2798000574111938
2014-10-01,1.2836099863052368
2014-10-02,1.2824000120162964
2014-10-03,1.275149941444397
2014-10-06,1.2754000425338745
2014-10-07,1.270740032196045
2014-10-08,1.2698899507522583
2014-10-09,1.268399953842163
2014-10-10,1.2701499462127686
2014-10-13,1.2729300260543823
2014-10-14,1.2625999450683594
2014-10-15,1.2571300268173218
2014-10-16,1.246709942817688
2014-10-17,1.256700038909912
2014-10-20,1.2619999647140503
2014-10-21,1.2625000476837158
2014-10-22,1.2670999765396118
2014-10-23,1.2688900232315063
2014-10-24,1.266800045967102
2014-10-27,1.2690800428390503
2014-10-28,1.2691999673843384
2014-10-29,1.2670999765396118
2014-10-30,1.266800045967102
2014-10-31,1.2685999870300293
2014-11-03,1.277359962463379
2014-11-04,1.278499960899353
2014-11-05,1.274899959564209
2014-11-06,1.2790900468826294
2014-11-07,1.279289960861206
2014-11-10,1.2745000123977661
2014-11-11,1.2752000093460083
2014-11-12,1.2762199640274048
2014-11-13,1.2684999704360962
2014-11-14,1.2585099935531616
2014-11-17,1.2512999773025513
2014-11-18,1.256100058555603
2014-11-19,1.246899962425232
2014-11-20,1.2496000528335571
2014-11-21,1.2509000301361084
2014-11-24,1.2645000219345093
2014-11-25,1.2623200416564941
2014-11-26,1.2595000267028809
2014-11-27,1.2624000310897827
2014-11-28,1.2619999647140503
2014-12-01,1.2549599409103394
2014-12-02,1.2617000341415405
2014-12-03,1.2628899812698364
2014-12-04,1.2740999460220337
2014-12-05,1.2656999826431274
2014-12-08,1.2660000324249268
2014-12-09,1.2707500457763672
2014-12-10,1.2660000324249268
2014-12-11,1.2620999813079834
2014-12-12,1.2683000564575195
2014-12-15,1.2613999843597412
2014-12-16,1.257099986076355
2014-12-17,1.2581000328063965
2014-12-18,1.262030005455017
2014-12-19,1.2747999429702759
2014-12-22,1.2782000303268433
2014-12-23,1.274399995803833
2014-12-24,1.2746200561523438
2014-12-25,1.2747999429702759
2014-12-26,1.273900032043457
2014-12-29,1.2777999639511108
2014-12-30,1.2762999534606934
2014-12-31,1.2798000574111938
2015-01-01,1.2871999740600586
2015-01-02,1.2884999513626099
2015-01-05,1.2793999910354614
2015-01-06,1.277999997138977
2015-01-07,1.274459958076477
2015-01-08,1.2762999534606934
2015-01-09,1.2790000438690186
2015-01-12,1.2793999910354614
2015-01-13,1.282099962234497
2015-01-14,1.2877000570297241
2015-01-15,1.2924000024795532
2015-01-16,1.3042900562286377
2015-01-19,1.3092999458312988
2015-01-20,1.301200032234192
2015-01-21,1.3115999698638916
2015-01-22,1.3041000366210938
2015-01-23,1.322700023651123
2015-01-26,1.3467999696731567
2015-01-27,1.3407599925994873
2015-01-28,1.335800051689148
2015-01-29,1.3416999578475952
2015-01-30,1.330199956893921
2015-02-02,1.3339999914169312
2015-02-03,1.3250000476837158
2015-02-04,1.3214000463485718
2015-02-05,1.3407399654388428
2015-02-06,1.3356000185012817
2015-02-09,1.346500039100647
2015-02-10,1.343400001525879
2015-02-11,1.3479000329971313
2015-02-12,1.347499966621399
2015-02-13,1.3494000434875488
2015-02-16,1.3515000343322754
2015-02-17,1.354699969291687
2015-02-18,1.3461999893188477
2015-02-19,1.3538000583648682
2015-02-20,1.3564000129699707
2015-02-23,1.3519999980926514
2015-02-24,1.3631800413131714
2015-02-25,1.3629000186920166
2015-02-26,1.3661999702453613
2015-02-27,1.3758000135421753
2015-03-02,1.3800899982452393
2015-03-03,1.373900055885315
2015-03-04,1.3739999532699585
2015-03-05,1.3773900270462036
2015-03-06,1.3819999694824219
2015-03-09,1.3882299661636353
2015-03-10,1.3940000534057617
2015-03-11,1.4081000089645386
2015-03-12,1.4158999919891357
2015-03-13,1.4016000032424927
2015-03-16,1.4075000286102295
2015-03-17,1.4019999504089355
2015-03-18,1.391800045967102
2015-03-19,1.3787599802017212
2015-03-20,1.3832999467849731
2015-03-23,1.3804999589920044
2015-03-24,1.3655999898910522
2015-03-25,1.3602999448776245
2015-03-26,1.356819987297058
2015-03-27,1.3645999431610107
2015-03-30,1.3674999475479126
2015-03-31,1.367300033569336
2015-04-01,1.3809000253677368
2015-04-02,1.3773000240325928
2015-04-03,1.3639999628067017
2015-04-06,1.3568999767303467
2015-04-07,1.3615100383758545
2015-04-08,1.3693000078201294
2015-04-09,1.3791799545288086
2015-04-10,1.3794000148773193
2015-04-13,1.3798999786376953
2015-04-14,1.3871999979019165
2015-04-15,1.3870899677276611
2015-04-16,1.388800024986267
2015-04-17,1.3868999481201172
2015-04-20,1.3842799663543701
2015-04-21,1.3869600296020508
2015-04-22,1.3900400400161743
2015-04-23,1.4019099473953247
2015-04-24,1.3916200399398804
2015-04-27,1.3961900472640991
2015-04-28,1.399399995803833
2015-04-29,1.3977999687194824
2015-04-30,1.3878999948501587
2015-05-01,1.3691999912261963
2015-05-04,1.3538000583648682
2015-05-05,1.3561999797821045
2015-05-06,1.3564000129699707
2015-05-07,1.3437000513076782
2015-05-08,1.3695000410079956
2015-05-11,1.3785300254821777
2015-05-12,1.3975399732589722
2015-05-13,1.396299958229065
2015-05-14,1.3866000175476074
2015-05-15,1.3830000162124634
2015-05-18,1.3753000497817993
2015-05-19,1.3828999996185303
2015-05-20,1.391800045967102
2015-05-21,1.399999976158142
2015-05-22,1.409409999847412
2015-05-25,1.4076000452041626
