Date,Close,Short_SMA,Large_SMA
2012-10-19,1.2283999919891355,1.2595600001017253,1.2454099996884664
2012-10-22,1.2282999753952026,1.2591213337580363,1.2456319991747538
2012-10-23,1.225499987602234,1.2586559995015463,1.2458386659622191
2012-10-24,1.2289999723434448,1.2581639989217122,1.246053999265035
2012-10-25,1.2360999584197998,1.2577626657485963,1.2463453324635823
2012-10-26,1.2454999685287476,1.2575013319651285,1.2466606656710306
2012-10-29,1.2446000576019287,1.257134666442871,1.2469673323631287
2012-10-30,1.2417000532150269,1.256708000500997,1.2472279993693034
2012-10-31,1.23989999294281,1.2562560002009073,1.2474759991963704
2012-11-01,1.2441999912261963,1.2558560005823771,1.2477073327700297
2012-11-02,1.24590003490448,1.2554013347625732,1.247936000029246
2012-11-05,1.248900055885315,1.25489466826121,1.2481740005811055
2012-11-06,1.2484999895095823,1.2544813346862793,1.2484106667836508
2012-11-07,1.2482999563217163,1.2539973338445027,1.2486493333180746
2012-11-08,1.2523000240325928,1.253689333597819,1.2489079999923707
2012-11-09,1.253499984741211,1.2533760007222494,1.2491999999682109
2012-11-12,1.2489999532699585,1.2529893334706623,1.2494353326161702
2012-11-13,1.2491999864578247,1.2525613339742026,1.2496933325131734
2012-11-14,1.2487000226974487,1.2522213347752889,1.2499279991785686
2012-11-15,1.24399995803833,1.2518813339869181,1.2500813325246176
2012-11-16,1.2407000064849854,1.2514413340886434,1.2502093323071797
2012-11-19,1.2460999488830566,1.2512639999389648,1.2503753320376079
2012-11-20,1.2443000078201294,1.2510813331604005,1.250501999060313
2012-11-21,1.2425999641418457,1.250839999516805,1.2506319991747539
2012-11-22,1.2410999536514282,1.2505079984664917,1.2507566658655802
2012-11-23,1.2376999855041504,1.2500613323847454,1.2508333325386047
2012-11-26,1.2359000444412231,1.2495266660054525,1.2508759991327922
2012-11-27,1.2344000339508057,1.2490306663513184,1.2509333324432372
2012-11-28,1.2380000352859497,1.2485826667149862,1.251019332408905
2012-11-29,1.2360999584197998,1.2480560000737508,1.2510506653785705
2012-11-30,1.2359999418258667,1.2475613323847452,1.2510873317718505
2012-12-03,1.2325999736785889,1.2470373312632244,1.2510173312822979
2012-12-04,1.231899976730347,1.2465079975128175,1.2509666641553243
2012-12-05,1.2288000583648682,1.2460319979985555,1.250875997543335
2012-12-06,1.2309999465942385,1.2455519978205363,1.2507686638832092
2012-12-07,1.2379000186920166,1.2452293316523233,1.2507073307037353
2012-12-10,1.242400050163269,1.2449479993184407,1.2506833306948344
2012-12-11,1.2421000003814695,1.2446693325042724,1.2506006638209024
2012-12-12,1.2384999990463257,1.244401332537333,1.2504906638463338
2012-12-13,1.2345999479293823,1.2440253321329753,1.2503853305180868
2012-12-14,1.232100009918213,1.2436306651433309,1.2503139972686768
2012-12-17,1.2283999919891355,1.2431893316904703,1.250251330534617
2012-12-18,1.2309999465942385,1.242783997853597,1.2502239966392517
2012-12-19,1.2280000448226929,1.242282665570577,1.250115330219269
2012-12-20,1.229699969291687,1.2418546644846598,1.2499919962882995
2012-12-21,1.2289999723434448,1.2414279969533284,1.249859329064687
2012-12-24,1.2252999544143677,1.2410853290557862,1.2497133286794027
2012-12-25,1.223399996757507,1.2406906620661418,1.2495306619008382
2012-12-26,1.2238999605178833,1.240339994430542,1.2493393286069234
2012-12-27,1.2187000513076782,1.239947994550069,1.2491246620814005
2012-12-28,1.2161999940872192,1.2395919942855835,1.24892999569575
2012-12-31,1.2216999530792236,1.2393893273671468,1.24882399559021
2013-01-01,1.230299949645996,1.2392733271916707,1.2488306617736817
2013-01-02,1.2309000492095947,1.2390853277842204,1.2488086620966594
2013-01-03,1.2324999570846558,1.238949327468872,1.2488186621665955
2013-01-04,1.2343000173568726,1.2387386608123778,1.248813995520274
2013-01-07,1.229300022125244,1.2384413274129231,1.2488206624984741
2013-01-08,1.2280999422073364,1.2381026601791383,1.2487359952926635
2013-01-09,1.227300047874451,1.2377333275477092,1.2486193291346233
2013-01-10,1.2266000509262085,1.2373439947764078,1.248569996356964
2013-01-11,1.2175999879837036,1.2368213272094726,1.2484786629676818
2013-01-14,1.2066999673843384,1.2361253261566163,1.248279329140981
2013-01-15,1.2015000581741333,1.2354626607894899,1.2479906630516053
2013-01-16,1.2075999975204468,1.2349119933446249,1.247777330080668
2013-01-17,1.2035000324249268,1.2343493270874024,1.2475446637471517
2013-01-18,1.194599986076355,1.2336999940872193,1.2472226635615031
2013-01-21,1.1902999877929688,1.2330426613489787,1.2468746638298034
2013-01-22,1.1892999410629272,1.2324293279647827,1.2465059963862102
2013-01-23,1.1892000436782837,1.2317026615142823,1.2460873301823934
2013-01-24,1.1892999410629272,1.2309679937362672,1.2456939967473348
2013-01-25,1.1801999807357788,1.2301639938354492,1.2452493302027385
2013-01-28,1.1713000535964966,1.2292319949467976,1.2447986642519633
2013-01-29,1.1670000553131104,1.2282599957784017,1.2442646646499633
2013-01-30,1.167099952697754,1.227417329152425,1.2437499976158142
2013-01-31,1.1640000343322754,1.2265346622467042,1.2432113313674926
2013-02-01,1.1656999588012695,1.2256986618041992,1.2426293309529621
2013-02-04,1.1503000259399414,1.224658662478129,1.2418899981180826
2013-02-05,1.1658999919891355,1.2238639958699544,1.2412599976857503
2013-02-06,1.152899980545044,1.2228493293126423,1.2405066641171774
2013-02-07,1.1578999757766724,1.2218066628774007,1.2397846643129984
2013-02-08,1.173200011253357,1.2208426634470622,1.2391719977060953
2013-02-11,1.1816999912261963,1.2200039958953857,1.2385693311691284
2013-02-12,1.1678999662399292,1.2190199947357179,1.2378639976183574
2013-02-13,1.1648999452590942,1.218019994099935,1.237137997150421
2013-02-14,1.1549999713897705,1.216830660502116,1.2363433305422464
2013-02-15,1.159500002861023,1.2156786600748697,1.2355399974187216
2013-02-18,1.1598999500274658,1.2144919919967652,1.2346933301289875
2013-02-19,1.1592999696731567,1.2133026583989461,1.2338919965426127
2013-02-20,1.1514999866485596,1.2120119921366375,1.23300466299057
2013-02-21,1.1469000577926636,1.2106066592534384,1.2321479964256286
2013-02-22,1.156499981880188,1.209313325881958,1.2313446633021037
2013-02-25,1.1438000202178955,1.2079106601079306,1.2304499967892966
2013-02-26,1.1601999998092651,1.206723993619283,1.2296426637967428
2013-02-27,1.1575000286102295,1.2055079936981201,1.2288646642367045
2013-02-28,1.152500033378601,1.204287994702657,1.2280846643447876
2013-03-01,1.160599946975708,1.2032199939092,1.2273306639989217
2013-03-04,1.1548000574111938,1.2020026620229085,1.2266333309809367
2013-03-05,1.1605000495910645,1.200885329246521,1.2259833312034607
2013-03-06,1.1598999500274658,1.1997826623916625,1.2253113309542338
2013-03-07,1.1552000045776367,1.1986373297373454,1.2245726641019186
2013-03-08,1.145900011062622,1.197413330078125,1.2237373312314352
2013-03-11,1.1476000547409058,1.1962359968821208,1.2228813314437865
2013-03-12,1.1434999704360962,1.195023996035258,1.222027331193288
2013-03-13,1.1438000202178955,1.1937679958343506,1.2211753312746685
2013-03-14,1.1513999700546265,1.1926386626561483,1.2203473313649496
2013-03-15,1.159500002861023,1.1916186634699504,1.219589997927348
2013-03-18,1.1715999841690063,1.1908053302764892,1.2189213307698568
2013-03-19,1.166100025177002,1.1899279975891113,1.2182179975509644
2013-03-20,1.1730999946594238,1.1891853300730388,1.217608664035797
2013-03-21,1.1663999557495115,1.1883239968617758,1.216937997341156
2013-03-22,1.176200032234192,1.1875013303756714,1.2163653310139975
2013-03-25,1.1699999570846558,1.1865359958012898,1.2157419975598653
2013-03-26,1.1801999807357788,1.185710662206014,1.2151899973551432
2013-03-27,1.1785999536514282,1.184911994934082,1.2146566637357077
2013-03-28,1.184000015258789,1.1842373291651407,1.214131330649058
2013-03-29,1.1857999563217163,1.1836199951171875,1.2136253301302593
2013-04-01,1.1863000392913818,1.1830586624145507,1.2131239970525105
2013-04-02,1.184599995613098,1.182439996401469,1.2126119971275329
2013-04-03,1.1782000064849854,1.1817759958902996,1.2120293307304382
2013-04-04,1.1778000593185425,1.1810839970906575,1.2114693307876587
2013-04-05,1.1775000095367432,1.1803973309199016,1.210912663936615
2013-04-08,1.180999994277954,1.1798066647847494,1.2104459969202677
2013-04-09,1.1713000535964966,1.1791119988759358,1.2099013304710389
2013-04-10,1.1711000204086304,1.1784079996744792,1.2093739970525106
2013-04-11,1.173799991607666,1.1778093322118124,1.2088786633809407
2013-04-12,1.1734000444412231,1.1772386662165324,1.2084153302510579
2013-04-15,1.1720000505447388,1.176576000849406,1.2079826641082763
2013-04-16,1.1717000007629397,1.175794668197632,1.2075339976946513
2013-04-17,1.1650999784469604,1.1749173339207968,1.2070013308525085
2013-04-18,1.1692999601364136,1.1740746672948201,1.2065119973818461
2013-04-19,1.170699954032898,1.1732266664505004,1.2059826636314392
2013-04-22,1.1656999588012695,1.1723786656061808,1.205409996509552
2013-04-23,1.1712000370025637,1.1716200002034505,1.2048613301912943
2013-04-24,1.1715999841690063,1.170877332687378,1.2043053301175435
2013-04-25,1.1735999584197998,1.1701706647872925,1.2037573297818502
2013-04-26,1.1865999698638916,1.1697573312123617,1.2032893292109172
2013-04-29,1.187800049781799,1.1695053323109945,1.2028153292338053
2013-04-30,1.1827000379562378,1.1692546653747558,1.2023586630821228
2013-05-01,1.1796000003814695,1.1688813320795695,1.2018966627120973
2013-05-02,1.180999994277954,1.1685813315709432,1.2014653293291728
2013-05-03,1.1887999773025513,1.1685039981206258,1.2011019961039224
2013-05-06,1.186900019645691,1.1684586652119955,1.200750663280487
2013-05-07,1.1884000301361084,1.1684466663996378,1.2004379971822103
2013-05-08,1.18340003490448,1.1683693329493205,1.2000359972318013
2013-05-09,1.180799961090088,1.168255999883016,1.1996119968096415
2013-05-10,1.1848000288009644,1.1683173338572184,1.1992406638463338
2013-05-13,1.1828999519348145,1.168471999168396,1.1988519970575968
2013-05-14,1.1783000230789185,1.1686226654052734,1.1984413305918376
2013-05-15,1.176800012588501,1.16875199953715,1.1980846643447876
2013-05-16,1.182600021362305,1.168999999364217,1.1977673308054606
2013-05-17,1.1854000091552734,1.1692626667022705,1.197480664253235
2013-05-20,1.182600021362305,1.169693333307902,1.1971759978930157
2013-05-21,1.1837999820709229,1.1699319998423259,1.19689799785614
2013-05-22,1.17330002784729,1.1702040004730225,1.1965266648928325
2013-05-23,1.1706000566482544,1.1703733348846435,1.196089998881022
2013-05-24,1.1676000356674194,1.1702986685434977,1.19557066599528
2013-05-27,1.169399976730347,1.1701346683502196,1.1950693321228028
2013-05-28,1.1679999828338623,1.1701360019048055,1.1945779983202616
2013-05-29,1.1694999933242798,1.1701973358790079,1.1941086649894714
2013-05-30,1.1684000492095947,1.1703760035832722,1.1936033320426942
2013-05-31,1.1675000190734863,1.170482670466105,1.1930806652704875
2013-06-03,1.1700999736785889,1.1706186707814534,1.1925553313891093
2013-06-04,1.1720999479293823,1.1707893371582032,1.1920459977785747
2013-06-05,1.1705000400543213,1.1710426712036133,1.1915273316701254
2013-06-06,1.176300048828125,1.1714346710840862,1.1910206651687623
2013-06-07,1.177899956703186,1.1717200040817262,1.190516664981842
2013-06-10,1.1757999658584597,1.1721466700236003,1.1900286650657654
2013-06-11,1.1744999885559082,1.172337336540222,1.1895306650797526
2013-06-12,1.1747000217437744,1.1725666697820027,1.1890373317400615
2013-06-13,1.1754000186920166,1.172872002919515,1.1885799988110861
2013-06-14,1.175189971923828,1.17306653658549,1.188143265247345
2013-06-17,1.1775799989700315,1.1733702691396077,1.1876864655812582
2013-06-18,1.176200032234192,1.1735796022415161,1.1872324657440185
2013-06-19,1.1677000522613523,1.1736836036046345,1.1867331329981485
2013-06-20,1.1647000312805176,1.1738102706273397,1.1862238001823426
2013-06-21,1.1720000505447388,1.174158271153768,1.1857858006159465
2013-06-24,1.1739100217819214,1.1745090707143149,1.1853725337982177
2013-06-25,1.1761000156402588,1.1749437379837036,1.1849838670094808
2013-06-26,1.1782699823379517,1.1754033374786377,1.1845856666564942
2013-06-27,1.1772500276565552,1.17574800491333,1.1841933337847392
2013-06-28,1.1702200174331665,1.1758909384409586,1.1837548009554546
2013-07-01,1.1683000326156616,1.175846939086914,1.1833261346817017
2013-07-02,1.1641000509262085,1.17582027276357,1.1828741351763408
2013-07-03,1.1672199964523315,1.1757418727874756,1.1824636014302572
2013-07-04,1.1735999584197998,1.1758378728230794,1.1820809348424275
2013-07-05,1.1650999784469604,1.1756898721059164,1.1815956012407938
2013-07-08,1.1592999696731567,1.1755472056070964,1.181041600704193
2013-07-09,1.1615400314331057,1.1752984062830607,1.1805045342445373
2013-07-10,1.1622999906539917,1.175081073443095,1.1799965341885885
2013-07-11,1.1519999504089355,1.1746544059117634,1.179445867538452
2013-07-12,1.1584500074386597,1.174289739926656,1.1789548675219217
2013-07-15,1.1562000513076782,1.17388840675354,1.1784735345840454
2013-07-16,1.1561000347137451,1.173508407274882,1.1779742018381754
2013-07-17,1.1507500410079956,1.1731424077351889,1.177459201812744
2013-07-18,1.159500002861023,1.172898406982422,1.1769912020365396
2013-07-19,1.1607099771499634,1.1726745398839316,1.1765359354019165
2013-07-22,1.1614999771118164,1.1724145396550496,1.1761106022198995
2013-07-23,1.1647000312805176,1.1723265393575033,1.1757192691167195
2013-07-24,1.1624300479888916,1.17221093972524,1.1753094696998596
2013-07-25,1.1605000495910645,1.1720336071650188,1.1749214696884156
2013-07-26,1.1584999561309814,1.1718349393208822,1.1745368027687073
2013-07-29,1.1583000421524048,1.1716522725423177,1.1741141366958618
2013-07-30,1.156499981880188,1.171449605623881,1.1736221369107565
2013-07-31,1.148800015449524,1.1712322727839153,1.173074803352356
2013-08-01,1.1406999826431274,1.1708509397506714,1.1724628035227458
2013-08-02,1.1442999839782717,1.170498940149943,1.1718628033002219
2013-08-05,1.1512000560760498,1.1703056081136067,1.1713421368598937
2013-08-06,1.1579999923706057,1.170129607518514,1.1708748038609822
2013-08-07,1.1527999639511108,1.1698789405822754,1.1703781366348267
2013-08-08,1.16156005859375,1.1697184085845946,1.1699445366859436
2013-08-09,1.1610000133514404,1.1693770758310953,1.1695672035217286
2013-08-12,1.1628899574279783,1.1690449412663777,1.1692751367886862
2013-08-13,1.162600040435791,1.1687769412994384,1.1690158033370972
2013-08-14,1.1643999814987185,1.1685742743810017,1.1687278032302857
2013-08-15,1.169600009918213,1.1684222745895385,1.168501803080241
2013-08-16,1.17139995098114,1.1681902742385863,1.168347136179606
2013-08-19,1.1720999479293823,1.1679929399490356,1.1682258025805154
2013-08-20,1.17330002784729,1.1677916065851848,1.1681191364924113
2013-08-21,1.1670000553131104,1.1675729401906332,1.1679711365699768
2013-08-22,1.1704000234603882,1.1674342743555706,1.1678451371192933
2013-08-23,1.1674200296401978,1.167202541033427,1.1677599374453227
2013-08-26,1.163699984550476,1.1669465414683025,1.1677092703183491
2013-08-27,1.1646000146865845,1.166763874689738,1.1676932700475058
2013-08-28,1.160599946975708,1.1665478738149007,1.1676499366760253
2013-08-29,1.164199948310852,1.166302539507548,1.1676512694358825
2013-08-30,1.1713000535964966,1.1661145401000976,1.1676886034011842
2013-09-02,1.1746200323104858,1.1660081402460734,1.1678507367769877
2013-09-03,1.1785999536514282,1.1659388065338134,1.1679354031880698
2013-09-04,1.1812100410461426,1.1660442733764649,1.1681241369247437
2013-09-05,1.1833000183105469,1.1662136061986288,1.1682934705416361
2013-09-06,1.1884000301361084,1.1664909394582113,1.1683948040008545
2013-09-09,1.1863800287246704,1.166717340151469,1.1684260042508443
2013-09-10,1.184000015258789,1.1669306739171346,1.1685333379109701
2013-09-11,1.1855000257492063,1.1671440076828004,1.1686706717809041
2013-09-12,1.1884000301361084,1.1674106740951538,1.168893338839213
2013-09-13,1.1881999969482422,1.1676866738001506,1.1690846721331278
2013-09-16,1.1928000450134275,1.1679893414179483,1.1693040060997009
2013-09-17,1.192039966583252,1.1682552083333333,1.1695222727457681
2013-09-18,1.190600037574768,1.1685232083002726,1.169782939751943
2013-09-19,1.1928000450134275,1.16874320824941,1.170088939666748
2013-09-20,1.1845799684524536,1.1688322750727336,1.1702761395772299
2013-09-23,1.1831599473953247,1.1689304081598917,1.170538539091746
2013-09-24,1.1881799697875977,1.1691128079096476,1.170725072224935
2013-09-25,1.187000036239624,1.1692768081029257,1.1709217389424642
2013-09-26,1.1891000270843506,1.1694594748814902,1.1711657389005026
2013-09-27,1.188889980316162,1.1696421416600544,1.1713543391227723
2013-09-30,1.197849988937378,1.1699124081929524,1.17164133866628
2013-10-01,1.196560025215149,1.1701838747660318,1.171881738503774
2013-10-02,1.1971999406814575,1.1705772066116333,1.172130405108134
2013-10-03,1.1944500207901,1.1709738731384278,1.1723920718828837
2013-10-04,1.1856000423431396,1.1711552063624064,1.172656738758087
2013-10-07,1.1816400289535522,1.1712582731246948,1.1728836719195048
2013-10-08,1.1851999759674072,1.1713796059290569,1.1731616719563802
2013-10-09,1.184999942779541,1.1714693387349446,1.1734363381067912
2013-10-10,1.1799999475479126,1.1715060043334962,1.1736270046234132
2013-10-11,1.180899977684021,1.1716484038035075,1.1737696711222332
2013-10-14,1.1775599718093872,1.171771869659424,1.173809404373169
2013-10-15,1.177899956703186,1.1719558684031168,1.1738880705833434
2013-10-16,1.1820000410079956,1.1721529356638591,1.1739474042256672
2013-10-17,1.1790000200271606,1.1722249364852906,1.1740314046541849
2013-10-18,1.18149995803833,1.1724436028798422,1.1740667374928793
